activities,candidates,SQ,MCN,SN,fitness_normalized,scalability
25,15,18,236,207,0.9313494929790824,16.41386651992798
25,15,31,662,110,0.9415664935259436,23.456566333770752
25,25,10,186,96,0.8810909262820952,5.378639459609985
25,25,10,150,164,0.9038094692660449,7.564547300338745
25,25,16,108,81,0.9259615114398936,2.5978689193725586
25,25,30,530,199,0.9251825572215345,33.26459813117981
25,25,40,766,277,0.9300935844745104,71.25010657310486
25,81,10,145,89,0.9364725388327308,4.043978691101074
25,81,19,152,86,0.9254771213271098,4.018807888031006
25,81,30,432,194,0.92889579079239,26.452420949935913
25,81,38,171,254,0.9628538117999612,14.469959497451782
25,81,21,364,350,0.9492709623183022,41.88612985610962
25,11,10,170,71,0.8743030313008255,3.804117441177368
25,11,14,338,109,0.9004746227918505,11.477671384811401
25,11,14,124,267,0.9359429634451732,11.1120023727417
25,11,40,575,136,0.9144761294550499,24.658453226089478
25,11,27,409,190,0.9238646030449629,25.932557582855225
25,44,10,122,82,0.903703696904129,3.140836000442505
25,44,18,331,178,0.929152648341515,18.610119104385376
25,44,22,432,282,0.9416855297684424,39.25602197647095
25,44,25,329,79,0.9304155808090984,8.009447813034058
25,44,32,476,270,0.9451166403421434,41.77294993400574
25,74,10,185,89,0.9315940099196051,5.258657932281494
25,74,12,221,106,0.9445451995065897,7.311090707778931
25,74,16,185,94,0.9376349272232959,5.352367401123047
25,74,14,249,52,0.9244092173941162,3.8942177295684814
25,74,37,205,301,0.9671018784583487,20.174366235733032
25,131,10,172,68,0.9337433825943882,3.6082258224487305
25,131,18,110,172,0.9489629297313416,6.002385139465332
25,131,29,131,111,0.9455424697047756,4.581997871398926
25,131,10,745,278,0.9651214582073223,67.8598222732544
25,131,41,939,198,0.941284844543945,57.78416466712952
25,10,10,145,67,0.8992645429628184,3.0543901920318604
25,10,12,286,192,0.9048308814211601,17.265849590301514
25,10,29,138,134,0.8620080524308507,5.587799787521362
25,10,39,167,321,0.9180935125207226,17.031896352767944
25,10,41,272,157,0.9279622447420164,13.07296085357666
25,113,10,173,64,0.8907665746680167,3.4593234062194824
25,113,13,364,133,0.9322380863716169,15.156225442886353
25,113,20,122,135,0.9421772162692335,5.118763446807861
25,113,16,644,333,0.9495557056824606,69.67346930503845
25,113,46,457,391,0.9507597889043237,60.126840353012085
25,154,10,189,97,0.9412467090203677,5.625800132751465
25,154,12,201,120,0.9451819277580882,8.30322527885437
25,154,24,241,180,0.9409977591828198,16.26616144180298
25,154,24,722,340,0.9505295821687527,78.53155994415283
25,154,30,266,353,0.9577742458043286,32.11906385421753
25,173,10,107,80,0.9314912688554423,2.80049991607666
25,173,17,310,153,0.9403571616648811,15.282049655914307
25,173,30,333,208,0.9315674657793173,23.648142337799072
25,173,29,384,226,0.9511660373351427,27.42182469367981
25,173,34,511,243,0.9629580329031965,38.816633224487305
25,137,10,179,90,0.9134408577878836,4.87820029258728
25,137,12,393,80,0.9126934997205656,13.08748459815979
25,137,13,317,270,0.9585923158927679,28.287240505218506
25,137,11,416,199,0.9469107669889223,26.49216938018799
25,137,22,716,491,0.9720765835355141,124.59270811080933
25,176,10,131,59,0.9394029211109132,2.399693489074707
25,176,18,205,87,0.9343431984809207,5.435579538345337
25,176,18,387,187,0.9446553758511633,24.150331020355225
25,176,19,194,199,0.948778802317502,12.657496929168701
25,176,26,195,399,0.961557842700972,27.278536558151245
25,26,10,104,67,0.8951884386871658,2.2135283946990967
25,26,11,226,188,0.9421492358457999,14.448001384735107
25,26,13,177,91,0.9157576445059514,5.001746892929077
25,26,14,358,213,0.9346565535829976,24.302690029144287
25,26,36,421,68,0.9334008357462413,8.707397937774658
25,146,10,124,87,0.9413436271379898,3.3178999423980713
25,146,15,226,134,0.92989238775811,9.528990030288696
25,146,28,403,260,0.9505567113050277,35.57475543022156
25,146,36,470,111,0.9306263699173883,16.70448064804077
25,146,23,922,461,0.9645793050687044,141.16185522079468
25,236,10,110,57,0.9306359902368059,1.8306236267089844
25,236,14,390,62,0.9278070830666797,7.700016260147095
25,236,22,123,199,0.9445175238983179,8.40947961807251
25,236,25,121,375,0.9592722773061026,15.584662437438965
25,236,19,194,301,0.9473928660826474,18.228928804397583
25,179,10,161,86,0.9367929623744076,4.095606803894043
25,179,18,370,70,0.9206386145261101,7.577079772949219
25,179,26,415,224,0.9470796943515621,31.27213168144226
25,179,40,235,297,0.9450024628658382,25.863170862197876
25,179,11,737,155,0.9427542196342618,40.73650026321411
25,158,10,169,53,0.9268146240470378,3.0000271797180176
25,158,11,120,92,0.9180605811061233,4.130264043807983
25,158,25,387,195,0.9484228119734941,28.980558156967163
25,158,34,729,280,0.9632985543978756,67.51273036003113
25,158,20,940,497,0.9568124130135256,169.89435696601868
25,272,10,200,64,0.9393981022598406,4.803972005844116
25,272,13,358,54,0.9112526841733042,6.352607488632202
25,272,26,128,100,0.935807421689729,4.0560033321380615
25,272,32,401,135,0.9449028050801895,18.60706353187561
25,272,49,474,376,0.9642601368571659,65.91268157958984
25,281,10,130,75,0.896895010471513,2.986828327178955
25,281,16,235,119,0.9467533916038212,8.954792022705078
25,281,20,593,262,0.9546428834077978,57.769086599349976
25,281,16,228,352,0.9588352956789749,30.2322895526886
25,281,44,840,298,0.9512311615352144,90.48856854438782
25,75,10,146,97,0.9441325213154075,4.701394081115723
25,75,19,348,86,0.9256076402122333,9.871145486831665
25,75,15,157,165,0.9501116702030841,8.985385656356812
25,75,26,292,331,0.955483907811374,34.547682762145996
25,75,44,797,72,0.9230065759343431,18.896074771881104
25,283,10,103,75,0.9197110315312721,2.6021101474761963
25,283,19,353,130,0.9355258667038594,16.268510341644287
25,283,16,422,171,0.9537416045886999,24.203669548034668
25,283,17,317,378,0.9609107532084449,43.3149311542511
25,283,44,590,84,0.9291516373402608,16.476584672927856
25,186,10,150,96,0.9333678656733673,4.7851598262786865
25,186,14,124,139,0.9487748445273918,5.924096345901489
25,186,25,136,267,0.9618792388375852,12.732657670974731
25,186,10,137,231,0.9724193813418317,11.097967147827148
25,186,18,232,317,0.9435448771452472,26.060227870941162
25,67,10,168,77,0.9327520466118049,4.344005823135376
25,67,14,191,68,0.9211003491461862,4.3428568840026855
25,67,23,536,198,0.9517222527125235,36.18436598777771
25,67,39,660,143,0.9516964705233718,33.68238854408264
25,67,30,845,184,0.9588800953214821,57.51856756210327
25,98,10,185,96,0.896330713563281,6.421862363815308
25,98,13,164,174,0.9430837838683841,10.622264385223389
25,98,18,570,90,0.9285824245471326,18.669504165649414
25,98,38,669,227,0.9542068322864279,56.08137106895447
25,98,28,408,76,0.9177819994083315,10.950798511505127
25,93,10,118,80,0.9381385326084609,3.4828121662139893
25,93,20,330,81,0.9217513753817145,9.738189697265625
25,93,23,511,199,0.9448202892458286,37.429627656936646
25,93,20,778,250,0.9512819789423327,74.25116181373596
25,93,36,799,481,0.9549102086895276,152.9976065158844
25,76,10,151,90,0.9185663377983717,4.789989471435547
25,76,12,295,99,0.9372371301519158,9.94559383392334
25,76,21,457,123,0.9431079729751698,19.51439380645752
25,76,13,515,362,0.9554636132600925,78.77690029144287
25,76,20,502,287,0.9534344783074487,54.374563217163086
25,121,10,136,75,0.9056201918735771,3.7561280727386475
25,121,13,396,151,0.9413842403616253,23.603514671325684
25,121,25,418,80,0.9364493581993933,14.3064546585083
25,121,12,337,332,0.9636501300371483,51.558276891708374
25,121,47,921,112,0.9180471583004468,43.452248334884644
25,335,10,140,80,0.9435790262550889,4.738422155380249
25,335,15,259,120,0.9406529880803736,14.319529056549072
25,335,29,530,238,0.9623595718799729,57.20448160171509
25,335,23,389,382,0.9586624611401009,68.27145147323608
25,335,13,753,260,0.9644829149810092,80.1033353805542
25,70,10,188,61,0.923699813952896,4.204935073852539
25,70,19,181,93,0.9193835395817012,6.180558681488037
25,70,19,172,276,0.9658369626640315,18.437648057937622
25,70,22,110,386,0.9585977038332598,19.815160989761353
25,70,17,607,153,0.9375519905081783,37.051244258880615
25,118,10,155,63,0.9316286570157557,3.323415994644165
25,118,20,113,175,0.9502673153194343,9.16167950630188
25,118,21,422,171,0.9333677838094803,27.286033391952515
25,118,11,638,73,0.9318698458386165,15.283939599990845
25,118,15,125,219,0.9393873218948332,9.65027117729187
25,257,10,169,55,0.901667152949297,3.0981578826904297
25,257,13,182,130,0.9500423047558578,8.128135442733765
25,257,27,392,154,0.9451082778974811,21.424751043319702
25,257,12,712,174,0.9483929381260369,42.584867000579834
25,257,38,554,253,0.9583767346603773,45.60230588912964
25,15,10,198,76,0.9230393158190802,4.426270484924316
25,15,10,113,163,0.9069422227761169,5.5781636238098145
25,15,21,238,192,0.9236084346529067,13.680935144424438
25,15,21,465,231,0.923025423012414,31.905840396881104
25,15,33,518,68,0.8785865156003769,10.124762296676636
25,50,10,114,87,0.9323576474757838,2.9029533863067627
25,50,13,140,193,0.9403603009671702,8.153393030166626
25,50,23,508,153,0.9520273851972689,22.65578031539917
25,50,16,479,58,0.9171451888641639,7.962324142456055
25,50,41,316,451,0.9504349973559478,45.46530246734619
25,198,10,100,78,0.9078776905823738,2.329709529876709
25,198,18,362,193,0.9497065306188558,21.221231937408447
25,198,14,271,183,0.9446730634902785,14.798439502716064
25,198,13,559,145,0.941063043762917,25.532923460006714
25,198,45,320,450,0.9526031796421273,54.64243268966675
25,397,10,152,93,0.9216148262399015,4.52490496635437
25,397,10,362,89,0.9228399946920105,10.031624794006348
25,397,22,329,60,0.9122037142715178,6.758840560913086
25,397,23,174,213,0.9542658359750417,13.559404134750366
25,397,36,860,344,0.9553013684670233,97.73551917076111
25,75,10,123,50,0.9151038961582078,1.994361400604248
25,75,19,322,96,0.9385384834543771,9.474943399429321
25,75,26,582,184,0.8994305609387712,32.81934690475464
25,75,25,427,285,0.9334734640436578,39.39416193962097
25,75,44,276,445,0.9538972447102347,44.775588035583496
25,306,10,109,80,0.9450365015173681,3.372110605239868
25,306,17,301,123,0.9437055890987049,12.866059064865112
25,306,13,348,58,0.9160020250815337,6.833986282348633
25,306,29,353,263,0.9574058174683578,32.876112937927246
25,306,15,544,361,0.9548422627413479,68.04084420204163
25,304,10,185,94,0.9413877365262673,5.656704425811768
25,304,15,256,187,0.9404168859617847,16.338549852371216
25,304,13,196,296,0.9481262018027421,21.460262775421143
25,304,32,551,222,0.9612640805461823,47.32162356376648
25,304,16,747,284,0.9536537499051766,71.67231559753418
25,463,10,141,90,0.9298475523346956,4.596457242965698
25,463,20,179,137,0.9445013398115196,8.042911291122437
25,463,12,493,94,0.9366335873818237,15.780808925628662
25,463,27,718,174,0.9482429710612047,50.160481452941895
25,463,23,881,189,0.9500924524839462,59.21941351890564
30,8,10,100,85,0.8468658274021701,3.3528919219970703
30,10,10,135,97,0.896797329699274,4.519348621368408
30,10,20,116,118,0.9170202043251603,5.572229385375977
30,10,23,393,95,0.8927948676700617,14.358778953552246
30,10,29,607,132,0.8911749884726174,28.672937631607056
30,10,46,112,471,0.9146759102851587,19.717514514923096
30,14,10,108,69,0.9074435073417823,2.703397274017334
30,14,20,181,140,0.9330409502608261,8.733235120773315
30,14,22,173,272,0.9349742505950006,16.534091234207153
30,14,20,297,268,0.9158868287472166,27.706464767456055
30,14,24,204,466,0.9012110912939262,34.58957648277283
30,19,10,102,64,0.8802613036859239,2.1859960556030273
30,19,17,289,191,0.9371223331327244,18.671080827713013
30,19,13,111,69,0.9156187855123945,2.5352938175201416
30,19,17,517,61,0.8774694303648647,10.170194387435913
30,19,40,309,478,0.9226497429027307,53.78231358528137
30,19,10,191,79,0.9107577099597488,5.0661375522613525
30,19,10,226,114,0.8677625241107003,8.692667484283447
30,19,26,552,98,0.9255316666012201,18.009836435317993
30,19,40,748,373,0.8989168161510898,98.91538119316101
30,19,42,553,226,0.9485730603657625,42.50824809074402
30,45,10,198,73,0.938969185311486,4.768449068069458
30,45,17,181,55,0.9029024874592353,3.2421762943267822
30,45,21,512,188,0.9545843121648656,32.55859375
30,45,33,743,157,0.9430248959016896,38.76716899871826
30,45,28,151,212,0.9344525229327685,11.054505348205566
30,44,10,174,98,0.938124221477354,5.695067882537842
30,44,12,295,131,0.9155624794950028,12.96762752532959
30,44,28,482,285,0.9273379689623664,47.45951533317566
30,44,18,571,186,0.9222146438346246,35.668553829193115
30,44,23,295,472,0.9295285618922049,50.41704273223877
30,32,10,106,60,0.8949342422620314,2.1202125549316406
30,32,15,360,187,0.9357816592852884,22.695398092269897
30,32,27,333,233,0.944608860502893,26.49228835105896
30,32,33,160,186,0.947246956105116,10.116689920425415
30,32,37,126,62,0.8738945467239108,2.5762221813201904
30,14,10,147,56,0.878897925115748,2.7293429374694824
30,14,17,138,163,0.9012025854316712,7.676324129104614
30,14,11,245,236,0.9344732173954688,20.047592639923096
30,14,12,694,372,0.9042083979573969,90.86104536056519
30,14,46,607,204,0.9202770688461117,42.06668519973755
30,40,10,115,55,0.906742720997727,2.073413848876953
30,40,18,104,95,0.931937133365047,3.27785587310791
30,40,10,211,57,0.8976348076846359,3.907618284225464
30,40,23,715,195,0.9344472049757857,46.933595180511475
30,40,20,240,123,0.9138518505059381,9.807661294937134
30,77,10,197,58,0.9375538717157902,3.7755019664764404
30,77,13,300,114,0.9244590073347934,11.393789291381836
30,77,19,305,241,0.9470913553558977,25.18531060218811
30,77,21,539,327,0.9408177341622381,62.15406155586243
30,77,47,338,375,0.9454370534928342,45.061580419540405
30,100,10,169,72,0.9008418275595769,4.0658628940582275
30,100,18,108,85,0.9407032499883539,3.056130886077881
30,100,17,323,211,0.9223659712572189,23.173675060272217
30,100,14,160,294,0.9630613502087887,16.770357608795166
30,100,19,748,447,0.9528525092932315,119.62349057197571
30,86,10,110,88,0.9184164534794437,3.2859556674957275
30,86,10,394,157,0.9288478006694025,20.837710857391357
30,86,20,417,297,0.9472406413601698,43.01205039024353
30,86,32,454,166,0.9359714058421171,25.51559066772461
30,86,29,352,203,0.9478039809441023,24.373804330825806
30,80,10,187,57,0.8725681936434309,3.47817063331604
30,80,19,247,69,0.9273873116871019,5.533295154571533
30,80,23,207,237,0.9132646887617457,17.071512937545776
30,80,18,240,199,0.9337980779858761,16.322299003601074
30,80,23,731,272,0.9440707694829102,68.62001657485962
30,29,10,174,58,0.9214098816402084,3.350390911102295
30,29,16,283,183,0.9084874362024856,17.54680299758911
30,29,12,115,181,0.9244651239903201,7.1220550537109375
30,29,26,579,275,0.9371873390977994,55.088058948516846
30,29,35,168,403,0.9161628024951726,24.378556728363037
30,12,10,181,67,0.8711281299689818,3.968554735183716
30,12,18,160,136,0.8690757610231974,7.352910995483398
30,12,25,468,97,0.9050850475644603,14.922096729278564
30,12,34,351,319,0.8953861035149192,39.059305906295776
30,12,42,237,228,0.8770229376602793,18.597586154937744
30,49,10,125,66,0.8875121144194364,2.785283327102661
30,49,19,138,181,0.9423073146175518,8.548172235488892
30,49,18,200,231,0.9388415789261672,16.040799379348755
30,49,40,752,170,0.9322016286057222,42.62074851989746
30,49,40,239,103,0.9080360447882546,8.149367094039917
30,126,10,103,77,0.9153208700940332,2.6308398246765137
30,126,10,168,78,0.9241649736891906,4.366478204727173
30,126,29,297,286,0.9627206379816609,29.63800883293152
30,126,11,225,183,0.9278593799165636,13.919761419296265
30,126,18,957,87,0.9285879621152988,27.030020713806152
30,113,10,131,82,0.9297185349670775,3.632335901260376
30,113,15,277,87,0.9298162500432472,7.883271932601929
30,113,29,115,172,0.959771442933955,6.7746477127075195
30,113,16,711,368,0.9675171729859069,92.57394933700562
30,113,31,360,262,0.9575497452771218,32.53390169143677
30,166,10,171,66,0.9317035209420408,3.7561750411987305
30,166,15,229,145,0.9442980620825265,11.175105810165405
30,166,25,298,207,0.9612622935950623,21.105147123336792
30,166,33,335,397,0.9673505701323445,47.80559015274048
30,166,35,178,328,0.9668171262551042,20.748345136642456
30,29,10,100,56,0.9008208348518059,1.8833942413330078
30,29,11,107,164,0.9300251290810988,6.017870187759399
30,29,10,268,251,0.9488230841690146,23.214170455932617
30,29,34,777,147,0.8991371358498369,38.04383373260498
30,29,29,336,103,0.9040636607306527,11.4210684299469
30,160,10,101,82,0.9286056217921044,2.799806594848633
30,160,10,328,69,0.9233791731310799,7.35375189781189
30,160,18,499,105,0.937355677366158,17.255714416503906
30,160,16,380,351,0.9663596729093938,46.85551714897156
30,160,23,241,191,0.9431973529917201,15.703174352645874
30,66,10,200,59,0.922608704443747,3.830324649810791
30,66,20,188,62,0.917084274205317,3.8739161491394043
30,66,21,550,208,0.9253679674196542,39.02057075500488
30,66,32,188,139,0.9339823101566429,8.841755867004395
30,66,49,909,293,0.9553970592376299,92.10858583450317
30,146,10,190,85,0.9314301872436549,5.311389684677124
30,146,20,105,127,0.9404042977919507,4.487167119979858
30,146,28,340,72,0.9155855854099179,8.090684652328491
30,146,37,426,283,0.934785180912451,41.541682958602905
30,146,38,479,179,0.9466683930573577,28.890414237976074
30,113,10,197,77,0.9249253821611645,4.949012517929077
30,113,14,273,102,0.9309250085726934,9.274431705474854
30,113,24,331,249,0.9420167459797355,28.420485734939575
30,113,17,192,232,0.9360114220191842,15.494979858398438
30,113,34,598,447,0.9518948945488461,95.59717392921448
30,146,10,160,57,0.9210956009815481,2.9696261882781982
30,146,16,356,123,0.9463298701463372,14.47820520401001
30,146,13,583,64,0.9142004228867473,12.23577880859375
30,146,35,454,275,0.9341296298739866,43.310198068618774
30,146,26,332,364,0.9558070149695901,42.899420499801636
30,163,10,186,80,0.937102991220097,4.951645612716675
30,163,13,163,128,0.9322666559692282,7.082233428955078
30,163,12,410,55,0.9366277209316134,7.238889694213867
30,163,21,462,320,0.9502014495632187,52.03628897666931
30,163,27,925,263,0.9508949106880807,82.94643926620483
30,113,10,137,84,0.9403419483439515,3.874185562133789
30,113,18,339,105,0.9065319896266553,11.734617710113525
30,113,18,413,245,0.9332696830153606,34.631808280944824
30,113,39,327,278,0.9492737486698799,31.757972717285156
30,113,43,889,467,0.9622375137851721,149.3242518901825
30,124,10,186,80,0.9250662563181751,4.996486186981201
30,124,10,188,52,0.9183750634980964,3.2356107234954834
30,124,19,206,295,0.9462744514025692,21.312747955322266
30,124,23,508,98,0.9337245959329177,16.373868465423584
30,124,35,123,311,0.9589738278993823,13.569782733917236
30,186,10,153,76,0.9336006781190564,3.874988317489624
30,186,15,132,79,0.9265108851536025,3.470484972000122
30,186,10,348,145,0.9503393508782649,16.880148887634277
30,186,28,629,137,0.9261135918651201,28.524224042892456
30,186,17,535,319,0.962340156676015,59.617056369781494
30,295,10,147,55,0.9232812723958341,2.6551668643951416
30,295,14,371,108,0.9388336852629589,13.387746810913086
30,295,13,241,126,0.9441641687160831,10.231178998947144
30,295,32,274,102,0.9124017195802542,9.276519775390625
30,295,23,132,240,0.9599567726809601,11.029295206069946
30,253,10,132,64,0.9046183476779602,2.8537940979003906
30,253,17,125,200,0.9465916237326538,8.66219186782837
30,253,29,469,247,0.9580196626540827,39.59018301963806
30,253,14,189,52,0.9208749739141273,3.265556573867798
30,253,30,750,424,0.9665476925203638,113.44845080375671
30,240,10,169,52,0.9072984235662716,2.934839963912964
30,240,20,360,116,0.9172991141803049,13.962525367736816
30,240,21,362,287,0.9375073084631591,36.15750432014465
30,240,23,752,255,0.9508250163870369,65.83069014549255
30,240,34,628,68,0.9306605785884241,13.915264129638672
30,166,10,184,57,0.8989927617033928,3.4285085201263428
30,166,18,209,162,0.9351277015393016,11.583816289901733
30,166,27,257,206,0.9582130192698,18.084519147872925
30,166,23,358,100,0.9351262133206015,11.863227605819702
30,166,23,719,241,0.9516296843716132,59.37578272819519
30,265,10,172,68,0.9365703253675235,3.886746883392334
30,265,14,151,113,0.9428600891347592,5.7444984912872314
30,265,17,172,110,0.9391491298883365,6.359045028686523
30,265,10,464,50,0.9254903157268153,7.612398624420166
30,265,18,860,76,0.9269643294831653,21.46863579750061
30,155,10,164,83,0.9296498612228472,4.489185810089111
30,155,14,329,181,0.9552500568306957,20.044276237487793
30,155,29,267,239,0.9540385086877645,21.9482684135437
30,155,11,486,160,0.9415956280901834,26.03219699859619
30,155,31,109,312,0.9488378565309042,12.028225183486938
30,116,10,191,84,0.9431029128567855,5.368858575820923
30,116,12,367,73,0.9026789269122186,8.706879138946533
30,116,29,531,58,0.9260721804273069,10.07500410079956
30,116,32,166,50,0.9145742842410212,2.753655433654785
30,116,25,132,295,0.9621535332993025,13.747090339660645
30,200,10,114,63,0.9285203609056278,2.371732711791992
30,200,11,145,53,0.9147527589905783,2.5167407989501953
30,200,15,349,65,0.9314072112988219,7.365535020828247
30,200,27,403,55,0.9320971432388714,7.16643500328064
30,200,50,816,227,0.9567593699266265,63.015547037124634
30,323,10,142,92,0.918910862720137,4.369466066360474
30,323,13,277,138,0.9403545275641122,12.829365491867065
30,323,17,452,229,0.9586591548064562,35.2422411441803
30,323,31,461,210,0.9494383943548994,33.01187753677368
30,323,29,201,466,0.9564489881612803,34.407175064086914
30,131,10,107,91,0.91815903997069,3.259404420852661
30,131,13,350,168,0.9360390719967371,19.754820346832275
30,131,13,306,299,0.9559038947898439,31.942792654037476
30,131,19,428,209,0.9428719088011015,30.44171118736267
30,131,16,586,259,0.9572446488928543,52.1007194519043
30,122,10,150,65,0.9133474163544324,3.200681686401367
30,122,10,256,191,0.9537773439169943,16.859882354736328
30,122,19,485,88,0.908514602479144,14.121252059936523
30,122,12,427,267,0.9249701502169007,39.45940041542053
30,122,10,412,339,0.9466430434600692,49.18311548233032
30,52,10,121,59,0.9259678342730513,2.3553225994110107
30,52,15,347,76,0.9144582535438852,8.708438396453857
30,52,25,482,244,0.9586111023160837,40.20081043243408
30,52,29,478,221,0.9495772199352499,35.968053340911865
30,52,21,599,442,0.9471458599964557,94.88394618034363
30,147,10,161,64,0.9300241921204064,3.414531946182251
30,147,17,135,61,0.9044696157798333,2.697000503540039
30,147,12,552,170,0.9466956572655689,31.548569202423096
30,147,12,108,399,0.962954832836047,15.620165586471558
30,147,48,911,288,0.9593712398218721,90.99447274208069
30,99,10,153,53,0.9348319083770864,2.6605312824249268
30,99,13,318,108,0.9369551859942655,11.4464750289917
30,99,27,485,198,0.9499294018422588,32.660908222198486
30,99,31,419,365,0.9508232697869494,54.105557680130005
30,99,20,671,74,0.9242040118097758,16.24711561203003
30,337,10,130,54,0.9225085189531521,2.3465373516082764
30,337,10,337,179,0.9524330563448624,20.4187114238739
30,337,21,548,235,0.9565313654041067,43.99928951263428
30,337,19,510,161,0.9365667770692929,27.63902187347412
30,337,10,527,391,0.9636758873281857,73.14639353752136
30,14,10,137,58,0.9200648859681638,2.64066743850708
30,14,14,309,86,0.9320183997817166,8.769151210784912
30,14,30,598,65,0.8868236854208336,12.476190567016602
30,14,31,481,304,0.9310218363470795,50.85174059867859
30,14,23,538,224,0.901423816378355,41.11837124824524
30,182,10,128,69,0.9142231325264787,2.9306020736694336
30,182,10,400,131,0.9246959214198803,17.341131925582886
30,182,11,560,138,0.9413143040645677,25.903918504714966
30,182,27,120,386,0.9706462946927528,16.70774221420288
30,182,27,723,418,0.9718911819053333,106.83999943733215
30,30,10,160,82,0.9153115563051917,4.401125431060791
30,30,16,150,102,0.9317524505015237,5.154882192611694
30,30,28,122,50,0.8947257070863011,2.0278854370117188
30,30,37,716,82,0.9211466620703042,19.364411115646362
30,30,25,643,226,0.927422317062115,49.82668471336365
30,400,10,117,100,0.9429040959410326,3.975904941558838
30,400,16,251,89,0.9420762619835512,7.336587905883789
30,400,22,179,169,0.9324219354620996,10.274990558624268
30,400,36,233,289,0.9563837574486527,24.022833108901978
30,400,26,319,473,0.9674673517583012,55.01603317260742
30,384,10,168,70,0.9392216903559237,3.939396381378174
30,384,20,380,56,0.935151005812993,6.956915378570557
30,384,15,513,181,0.9458954046244266,31.09360122680664
30,384,22,550,274,0.9398646089675269,52.07777810096741
30,384,31,572,310,0.9626828524320551,61.84593605995178
35,9,10,104,78,0.8843093554159187,3.1189517974853516
35,9,10,358,90,0.9125841992864467,12.216553688049316
35,9,26,442,76,0.9199923370706937,12.646234035491943
35,9,11,597,400,0.88370237666905,96.50943994522095
35,9,33,214,253,0.8796167083226589,21.425114154815674
35,11,10,166,55,0.8898796967650894,3.417593240737915
35,11,19,258,174,0.8835168888390458,17.496296644210815
35,11,11,378,168,0.8934026538086844,24.578171014785767
35,11,40,739,366,0.8966658924168751,114.01646900177002
35,11,11,513,168,0.9081166534405741,33.0689423084259
35,23,10,155,97,0.9305413321063198,5.754513263702393
35,23,14,153,57,0.923605943335825,3.2539024353027344
35,23,11,154,67,0.9023292290800504,3.8972976207733154
35,23,29,138,51,0.9095692121050204,2.6201257705688477
35,23,20,576,250,0.921393745040835,56.438796043395996
35,38,10,152,90,0.931108178747328,5.265800952911377
35,38,14,374,178,0.9168365007887058,25.806969165802002
35,38,23,541,129,0.9457534234106602,26.4552800655365
35,38,37,759,344,0.9486330866165387,104.6550133228302
35,38,38,995,233,0.9569845833016759,90.38741135597229
35,15,10,122,55,0.9063885016410679,2.5426764488220215
35,15,11,268,97,0.902289888741951,9.835140943527222
35,15,18,193,218,0.8856377072606889,16.723779678344727
35,15,12,678,103,0.9074687072943847,26.333067893981934
35,15,14,831,465,0.9115832793899001,158.4371635913849
35,58,10,141,72,0.935800371191907,3.9074618816375732
35,58,18,373,109,0.9319487263238503,15.38697361946106
35,58,15,481,56,0.9329078500129905,10.13857388496399
35,58,37,455,72,0.9084053853251282,12.343862533569336
35,58,17,782,246,0.9411811886004169,79.18565893173218
35,56,10,146,85,0.9229383501287096,4.741464138031006
35,56,20,145,190,0.9327024507836855,10.86091947555542
35,56,26,488,248,0.917852552755906,47.52184700965881
35,56,27,470,247,0.9483701105470832,45.4779691696167
35,56,43,362,214,0.9289487055070147,30.171003103256226
35,34,10,197,74,0.9148963513022483,5.544582843780518
35,34,12,166,92,0.9327821853450141,5.85900354385376
35,34,11,316,210,0.9532961811852172,25.96910071372986
35,34,39,552,241,0.9176747094607214,52.03172039985657
35,34,21,231,400,0.948407285264572,37.68503499031067
35,73,10,199,98,0.9052707997470051,7.483464956283569
35,73,14,384,110,0.935031506031088,16.112281560897827
35,73,22,254,208,0.9289854987346848,20.80102825164795
35,73,36,194,213,0.9545723900923513,16.200544834136963
35,73,46,197,375,0.9559870206743286,30.11352229118347
35,48,10,200,52,0.8944674064385562,3.953185558319092
35,48,12,395,83,0.9222500326409075,12.306509256362915
35,48,16,486,147,0.920750602832537,27.31963038444519
35,48,39,760,184,0.9382059568893739,53.77230978012085
35,48,12,382,275,0.9510511645606867,41.63211488723755
35,15,10,178,80,0.8564340807677673,5.440237998962402
35,15,15,276,164,0.9012174794084278,17.66982364654541
35,15,22,427,191,0.9294533329509631,31.72066831588745
35,15,35,538,84,0.9059541463814016,17.1669442653656
35,15,25,733,192,0.9353678287804895,58.41585373878479
35,43,10,102,99,0.8797211539104898,3.965047597885132
35,43,19,270,53,0.8749345035403822,5.328529119491577
35,43,12,331,98,0.9173880626635522,12.380774021148682
35,43,20,577,375,0.9197060096775234,87.36678886413574
35,43,29,703,188,0.9380411991257571,51.02949333190918
35,107,10,141,69,0.9180085717086317,3.70015025138855
35,107,20,367,97,0.9118896776531457,13.493140697479248
35,107,30,394,268,0.9563052770187094,41.94160294532776
35,107,12,617,120,0.9210546473583546,28.3038592338562
35,107,30,815,53,0.8869339491205707,15.895365238189697
35,23,10,154,72,0.9029525971359644,4.252220630645752
35,23,16,347,65,0.9235109381305291,8.452508211135864
35,23,15,143,219,0.9314245252186895,12.425556421279907
35,23,34,406,351,0.9453672354363635,57.47792887687683
35,23,48,548,167,0.9224691973084982,35.117499113082886
35,13,10,127,65,0.8943205324810349,3.1503217220306396
35,13,14,327,89,0.915895994811434,10.953872680664062
35,13,26,176,187,0.916434351099676,12.930936336517334
35,13,25,490,111,0.9116798235284531,20.588765144348145
